"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"944","regulation of low-density lipoprotein particle receptor catabolic process (GO:0032803)","1/5",0.133503908587101,0.443015579747802,0,0,8.61303191489362,17.3434122877954,"PCSK9"
"945","regulation of mitophagy (GO:1901524)","1/5",0.133503908587101,0.443015579747802,0,0,8.61303191489362,17.3434122877954,"VPS13D"
"946","regulation of neutrophil activation (GO:1902563)","1/5",0.133503908587101,0.443015579747802,0,0,8.61303191489362,17.3434122877954,"FCGR2B"
"947","regulation of protein import (GO:1904589)","1/5",0.133503908587101,0.443015579747802,0,0,8.61303191489362,17.3434122877954,"TPR"
"948","regulation of respiratory gaseous exchange by nervous system process (GO:0002087)","1/5",0.133503908587101,0.443015579747802,0,0,8.61303191489362,17.3434122877954,"ATP1A2"
"949","regulation of sequestering of zinc ion (GO:0061088)","1/5",0.133503908587101,0.443015579747802,0,0,8.61303191489362,17.3434122877954,"SLC30A2"
"950","regulation of systemic arterial blood pressure by endothelin (GO:0003100)","1/5",0.133503908587101,0.443015579747802,0,0,8.61303191489362,17.3434122877954,"ECE1"
"951","regulation of vascular associated smooth muscle contraction (GO:0003056)","1/5",0.133503908587101,0.443015579747802,0,0,8.61303191489362,17.3434122877954,"CHRM3"
"952","response to cocaine (GO:0042220)","1/5",0.133503908587101,0.443015579747802,0,0,8.61303191489362,17.3434122877954,"CHRNB2"
"953","RNA phosphodiester bond hydrolysis, exonucleolytic (GO:0090503)","1/5",0.133503908587101,0.443015579747802,0,0,8.61303191489362,17.3434122877954,"TOE1"
"954","salivary gland development (GO:0007431)","1/5",0.133503908587101,0.443015579747802,0,0,8.61303191489362,17.3434122877954,"TGFB2"
"955","salivary gland morphogenesis (GO:0007435)","1/5",0.133503908587101,0.443015579747802,0,0,8.61303191489362,17.3434122877954,"TGFB2"
"956","striated muscle cell proliferation (GO:0014855)","1/5",0.133503908587101,0.443015579747802,0,0,8.61303191489362,17.3434122877954,"TGFB2"
"957","transsulfuration (GO:0019346)","1/5",0.133503908587101,0.443015579747802,0,0,8.61303191489362,17.3434122877954,"CTH"
"958","ubiquitin-dependent glycoprotein ERAD pathway (GO:0097466)","1/5",0.133503908587101,0.443015579747802,0,0,8.61303191489362,17.3434122877954,"EDEM3"
"959","positive regulation of epithelial cell proliferation (GO:0050679)","6/123",0.13556093159491,0.446674551578176,0,0,1.77221228384019,3.54147216847363,"NOTCH2;ECM1;FOXE3;NRAS;AKT3;PIK3CD"
"960","COPII-coated vesicle budding (GO:0090114)","4/70",0.135866014240384,0.446674551578176,0,0,2.0924755577162,4.17676130895926,"SEC16B;TRAPPC3;MIA3;F5"
"961","DNA methylation (GO:0006306)","2/23",0.136714167563877,0.446674551578176,0,0,3.28410724858327,6.53492317620072,"SPOCD1;DMAP1"
"962","hexose transmembrane transport (GO:0008645)","2/23",0.136714167563877,0.446674551578176,0,0,3.28410724858327,6.53492317620072,"SLC45A1;SLC2A1"
"963","membrane protein ectodomain proteolysis (GO:0006509)","2/23",0.136714167563877,0.446674551578176,0,0,3.28410724858327,6.53492317620072,"NCSTN;PSEN2"
"964","negative regulation of smoothened signaling pathway (GO:0045879)","2/23",0.136714167563877,0.446674551578176,0,0,3.28410724858327,6.53492317620072,"GPR161;PTCH2"
"965","positive regulation of morphogenesis of an epithelium (GO:1905332)","2/23",0.136714167563877,0.446674551578176,0,0,3.28410724858327,6.53492317620072,"PIK3CD;AGT"
"966","positive regulation of mRNA processing (GO:0050685)","2/23",0.136714167563877,0.446674551578176,0,0,3.28410724858327,6.53492317620072,"SF3B4;CDC73"
"967","protein deacylation (GO:0035601)","2/23",0.136714167563877,0.446674551578176,0,0,3.28410724858327,6.53492317620072,"HDAC1;PPT1"
"968","regulation of B cell receptor signaling pathway (GO:0050855)","2/23",0.136714167563877,0.446674551578176,0,0,3.28410724858327,6.53492317620072,"PTPN22;FCGR2B"
"969","regulation of cysteine-type endopeptidase activity (GO:2000116)","2/23",0.136714167563877,0.446674551578176,0,0,3.28410724858327,6.53492317620072,"AIM2;NGF"
"970","regulation of neural precursor cell proliferation (GO:2000177)","2/23",0.136714167563877,0.446674551578176,0,0,3.28410724858327,6.53492317620072,"KDM1A;NES"
"971","regulation of steroid metabolic process (GO:0019218)","2/23",0.136714167563877,0.446674551578176,0,0,3.28410724858327,6.53492317620072,"ARV1;RORC"
"972","regulation of supramolecular fiber organization (GO:1902903)","2/23",0.136714167563877,0.446674551578176,0,0,3.28410724858327,6.53492317620072,"PRUNE1;PARK7"
"973","respiratory chain complex IV assembly (GO:0008535)","2/23",0.136714167563877,0.446674551578176,0,0,3.28410724858327,6.53492317620072,"COA6;COX20"
"974","regulation of ERK1 and ERK2 cascade (GO:0070372)","10/238",0.1382730359707,0.449367318513615,0,0,1.51785996522839,3.00312392867659,"NOTCH2;NTRK1;DSTYK;PTPRC;ROR1;PTPN22;PLA2G5;SLC30A10;GBP1;EPHA2"
"975","regulated exocytosis (GO:0045055)","8/180",0.138469427227142,0.449367318513615,0,0,1.60853409043464,3.18024195063394,"SELP;TGFB2;ECM1;SNAPIN;SYT2;ACTN2;LEFTY2;F5"
"976","glycosaminoglycan biosynthetic process (GO:0006024)","5/97",0.13989984726565,0.449367318513615,0,0,1.87723214285714,3.69219365913323,"B3GALT6;AGRN;HSPG2;ST3GAL3;HS2ST1"
"977","alpha-amino acid metabolic process (GO:1901605)","3/46",0.140229842590194,0.449367318513615,0,0,2.40734916825292,4.72917116612247,"MTHFR;PYCR2;GLUL"
"978","positive regulation of organelle assembly (GO:1902117)","3/46",0.140229842590194,0.449367318513615,0,0,2.40734916825292,4.72917116612247,"GPSM2;CROCC;RAB3GAP2"
"979","cellular response to BMP stimulus (GO:0071773)","4/71",0.140976615451569,0.449367318513615,0,0,2.06113815947003,4.03810201338233,"TGFB2;HJV;BMP8B;LEFTY2"
"980","Fc-gamma receptor signaling pathway involved in phagocytosis (GO:0038096)","4/71",0.140976615451569,0.449367318513615,0,0,2.06113815947003,4.03810201338233,"CDC42;FCGR2A;CD247;FCGR2B"
"981","cellular response to oxidative stress (GO:0034599)","6/125",0.143072481707688,0.449367318513615,0,0,1.74224680927827,3.38763151171072,"PINK1;NCF2;PYCR2;ATP13A2;PARK7;SLC25A24"
"982","platelet degranulation (GO:0002576)","6/125",0.143072481707688,0.449367318513615,0,0,1.74224680927827,3.38763151171072,"SELP;TGFB2;ECM1;ACTN2;LEFTY2;F5"
"983","positive regulation of Wnt signaling pathway (GO:0030177)","7/153",0.143173557462645,0.449367318513615,0,0,1.65737467471891,3.22143533682036,"SKI;MACF1;PSMB4;RSPO1;DISC1;CDC73;WLS"
"984","axonogenesis (GO:0007409)","10/240",0.143593007209219,0.449367318513615,0,0,1.5045045045045,2.91990069745959,"NOTCH2;SPTA1;SEMA4A;DAB1;DOCK7;NEXN;TNR;CNTN2;PIK3CD;EPHA2"
"985","cell morphogenesis involved in differentiation (GO:0000904)","4/72",0.146162474614555,0.449367318513615,0,0,2.03072244940757,3.90515326201057,"LAMB3;KIF14;USH2A;EPHA2"
"986","extrinsic apoptotic signaling pathway (GO:0097191)","4/72",0.146162474614555,0.449367318513615,0,0,2.03072244940757,3.90515326201057,"TGFB2;FASLG;NGF;IL6R"
"987","Fc-gamma receptor signaling pathway (GO:0038094)","4/72",0.146162474614555,0.449367318513615,0,0,2.03072244940757,3.90515326201057,"CDC42;FCGR2A;CD247;FCGR2B"
"988","heterochromatin assembly (GO:0031507)","2/24",0.146487136825462,0.449367318513615,0,0,3.13466817374455,6.0211259789052,"HDAC1;H3-3A"
"989","leukotriene metabolic process (GO:0006691)","2/24",0.146487136825462,0.449367318513615,0,0,3.13466817374455,6.0211259789052,"PLA2G4A;PLA2G5"
"990","negative regulation of stress fiber assembly (GO:0051497)","2/24",0.146487136825462,0.449367318513615,0,0,3.13466817374455,6.0211259789052,"MYOC;TACSTD2"
"991","negative regulation of synaptic transmission (GO:0050805)","2/24",0.146487136825462,0.449367318513615,0,0,3.13466817374455,6.0211259789052,"ARF1;GRIK3"
"992","neuromuscular junction development (GO:0007528)","2/24",0.146487136825462,0.449367318513615,0,0,3.13466817374455,6.0211259789052,"DVL1;AGRN"
"993","phospholipid catabolic process (GO:0009395)","2/24",0.146487136825462,0.449367318513615,0,0,3.13466817374455,6.0211259789052,"APOA2;PLA2G4A"
"994","positive regulation of neuron apoptotic process (GO:0043525)","2/24",0.146487136825462,0.449367318513615,0,0,3.13466817374455,6.0211259789052,"TGFB2;PCSK9"
"995","positive regulation of transcription from RNA polymerase II promoter in response to stress (GO:0036003)","2/24",0.146487136825462,0.449367318513615,0,0,3.13466817374455,6.0211259789052,"MUC1;ATF6"
"996","potassium ion homeostasis (GO:0055075)","2/24",0.146487136825462,0.449367318513615,0,0,3.13466817374455,6.0211259789052,"ATP1A2;ATP1A1"
"997","regulation of cellular response to transforming growth factor beta stimulus (GO:1903844)","2/24",0.146487136825462,0.449367318513615,0,0,3.13466817374455,6.0211259789052,"BCL9;TRIM33"
"998","positive regulation of pathway-restricted SMAD protein phosphorylation (GO:0010862)","3/47",0.146843204840647,0.449367318513615,0,0,2.35251536719508,4.51304170872763,"TGFB2;BMP8B;LEFTY2"
"999","regulation of cellular metabolic process (GO:0031323)","3/47",0.146843204840647,0.449367318513615,0,0,2.35251536719508,4.51304170872763,"ARF1;PINK1;RSPO1"
"1000","regulation of DNA binding (GO:0051101)","3/47",0.146843204840647,0.449367318513615,0,0,2.35251536719508,4.51304170872763,"SKI;KDM1A;NGF"
"1001","positive regulation of NF-kappaB transcription factor activity (GO:0051092)","7/155",0.150071396718989,0.449367318513615,0,0,1.63480819529207,3.10064935093005,"NTRK1;AIM2;DHX9;TRAF5;NLRP3;ROR1;AGT"
"1002","defense response to Gram-negative bacterium (GO:0050829)","4/73",0.151421469872924,0.449367318513615,0,0,2.00118835412953,3.77761952018864,"SELP;IL23R;IL6R;MR1"
"1003","negative regulation of cell adhesion (GO:0007162)","4/73",0.151421469872924,0.449367318513615,0,0,2.00118835412953,3.77761952018864,"MUC1;PTPRC;PLXNA2;MIA3"
"1004","positive regulation of translation (GO:0045727)","5/100",0.153084119796581,0.449367318513615,0,0,1.81766917293233,3.41134280410334,"RPL5;KHDRBS1;DHX9;MTOR;UHMK1"
"1005","translation (GO:0006412)","9/214",0.153419968242581,0.449367318513615,0,0,1.51842428496227,2.84640206776942,"RPL5;SARS1;EPRS1;MRPS14;RPL11;DARS2;IARS2;YARS1;WARS2"
"1006","positive regulation of endocytosis (GO:0045807)","3/48",0.153555942570125,0.449367318513615,0,0,2.30011862396204,4.30971002733942,"CDC42;PPT1;LDLRAP1"
"1007","regulation of mitochondrion organization (GO:0010821)","3/48",0.153555942570125,0.449367318513615,0,0,2.30011862396204,4.30971002733942,"PINK1;HAX1;ATP13A2"
"1008","substrate adhesion-dependent cell spreading (GO:0034446)","3/48",0.153555942570125,0.449367318513615,0,0,2.30011862396204,4.30971002733942,"LAMB3;KIF14;USH2A"
"1009","antigen receptor-mediated signaling pathway (GO:0050851)","8/185",0.154184911313676,0.449367318513615,0,0,1.56268954954407,2.92160856052749,"KHDRBS1;EIF2B3;PSMB4;PTPRC;LCK;PIK3CD;PTPN22;CD247"
"1010","endoplasmic reticulum to Golgi vesicle-mediated transport (GO:0006888)","8/185",0.154184911313676,0.449367318513615,0,0,1.56268954954407,2.92160856052749,"SPTA1;SEC16B;TRAPPC3;COPA;COG2;MIA3;CD55;F5"
"1011","divalent inorganic cation homeostasis (GO:0072507)","2/25",0.156397603134428,0.449367318513615,0,0,2.99822380106572,5.56276585124737,"SELENON;ATP13A2"
